Country_Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Pre-demographic dividend,PRE,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,0.045783429,0.047408925,0.077037921,0.466017834,0.304711196,0.338071212,0.300962232,0.34739755,1.185823675,14.13776685,3.689279458,2.934478625,2.745128517,3.38762894,4.822043665,2.476251912,4.324053797,3.055890908,4.872071767,2.604111349,1.91242163,3.368449567,3.014250754,2.560284808,2.442018096,2.753668014,3.028232304,2.194315401,3.737523083,6.727312196,5.016979598,4.44544292,3.485025765,5.957805978,9.722581051,10.60324983,10.43293307,10.97731035,5.761090725,7.819649092,9.93990664,8.128351316,6.573281544,5.351934357,2.959389569,2.784849352,4.134078416,5.741747033,4.918684504,2.522978433,4.291765097,
Puerto Rico,PRI,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Korea, Dem. People's Rep.",PRK,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,0,4.02289921622364E-06,4.07702291370656E-06,3.5165458220641E-06,8.21708446503168E-06,0.000337558,0.000280557,0.000258914,8.93756265902827E-06,7.08166109935286E-06,1.20386273108356E-05,2.74135274253268E-05,3.03254044005726E-05,1.49989353999581E-05,9.40787399336597E-06,1.53029007284663E-05,3.13384210296395E-06,8.78772746984609E-07,1.01011484479195E-06,1.35603917383743E-06,3.95753156374661E-06,3.14572162402463E-06,1.24506648737062E-06,1.37074770608653E-07,1.28445507020637E-07,0,0,0,0,0,0,0,0,0,0,9.08469776855947E-05,0.008044924,0.010876214,0.024445754,0.003627602,0.026720374,0.055267267,0.04523533,0.046916851,0.047287779,0.019932564,0.014774282,0.022697271,0.034051932,0.029984555,0.018735584,0.040233841,
Paraguay,PRY,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.002362418,0.000898803,0.00107116,0.001243098,0.00632702,0.051052714,0.07754198,0.08261937,0.126480325,0.089890573,0.117808879,0.175695427,0.191772052,0.169491889,0.158185916,0.090030482,0.066803796,0.038326738,0.058488738,0.046121582,0.025130736,0.063311543,
West Bank and Gaza,PSE,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Pacific island small states,PSS,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Post-demographic dividend,PST,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,0.147321145,0.172499519,0.197488844,0.207605536,1.043385872,0.980484321,0.982763431,0.976565118,0.842797251,1.684923414,1.841958463,1.370509734,0.769887209,1.048107771,1.020274202,0.94874681,0.319737979,0.430085819,0.2738136,0.349104565,0.412433553,0.267391709,0.281279057,0.299100041,0.252531569,0.23077633,0.339829139,0.30097576,0.151532972,0.235527451,0.528961703,0.432581347,0.344767583,0.473962241,0.487827174,0.63202083,0.476792149,0.44352052,0.672745048,0.274876201,0.27936804,0.358522499,0.278378613,0.280360969,0.271777612,0.100676983,0.105506311,0.154983664,0.255521999,0.254039388,0.145321401,0.534092451,
French Polynesia,PYF,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,28.15871741,38.42495498,44.89368981,54.03356075,60.18604199,49.48399498,48.48653837,39.89230891,39.29151123,65.77695305,43.83875475,29.42049269,19.91304697,19.52923064,28.01389477,16.67270211,10.26025148,12.28567416,12.68034419,20.00965885,33.9830493,18.7218106,19.20677442,18.72146803,18.85176006,17.69433771,26.00221982,14.89639507,12.54066715,15.65480599,18.10439759,15.28567631,9.335896384,10.70263749,12.16394815,14.30730985,12.20099711,11.85540552,14.00991842,10.92362419,14.07147145,16.38779528,15.34027716,13.64184542,11.23537059,7.048356158,5.896593348,6.903751157,8.680501135,7.810016898,6.314426655,8.752655858,
Romania,ROU,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.040261403,2.516232868,1.65182806,1.513181759,1.822004422,1.432477926,1.659003564,1.891673666,1.644401132,0.297813994,0.726694071,1.984683182,2.226229328,1.864633221,1.679117149,1.693742567,1.408119545,1.486873223,1.190550203,1.573788462,0.988251403,1.061562156,1.446765491,1.402933355,1.199608695,0.927262364,0.594729033,0.353977169,0.467934703,0.63334157,0.468319019,0.223723664,0.734614916,
Russian Federation,RUS,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.293640885,5.345183046,6.727353214,3.024987696,2.770832418,2.708938365,2.39573916,3.368448264,4.038788168,3.345868691,1.31217482,4.378989857,8.855504382,7.818190159,7.436296767,8.071598172,8.279903116,9.253459992,9.288982038,7.809339988,9.495659132,7.14139309,6.615455255,8.270761813,7.476377592,6.869555407,6.851322789,4.856375767,3.935245548,4.841102078,7.611670918,6.515080326,3.406995385,8.564664462,
Rwanda,RWA,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175235,0,0,0,0,9.83507000970181E-06,0.000256814,0.000507278,0.000585486,0.001112831,0.00092953,0.000650232,0.001173089,
South Asia,SAS,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,0.086777814,0.134706623,0.123957827,0.13034268,0.508665039,0.672628829,0.80574376,0.863372325,0.799886912,1.6980685,0.59544494,0.992831477,0.942986411,1.149985719,1.134837722,1.419243569,0.681838742,0.767209478,0.615052502,1.000950202,1.216863919,0.844781083,0.694782264,0.600832128,0.600777709,0.71857727,0.755887247,0.674841268,0.437178382,0.616494616,0.965157315,0.823364913,0.890185067,0.857642827,1.119429847,1.238071799,1.250591369,1.066239723,1.52557937,0.785708895,0.96993347,1.376070629,1.280490226,1.099427112,0.896150791,0.476963838,0.3734343,0.461635167,0.586157076,0.447793229,0.312446202,0.522795718,
Saudi Arabia,SAU,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,7.98009322,10.79165126,16.78646536,23.62076245,33.24932885,21.94385951,23.33694096,23.53892792,19.24870021,41.70788741,34.17049769,26.83346662,12.97997673,9.584539785,8.598160413,5.017348001,5.815164326,5.899597781,4.560610519,5.86291728,10.63927775,8.254965092,8.705939032,8.241976467,7.538296596,8.151296925,10.25386073,9.061928611,6.740936007,7.807810115,12.73585,9.844066504,8.860053478,11.78388928,13.90794749,15.73369175,15.63427564,14.44662231,17.06560271,9.918483312,10.88082127,15.67061301,15.73668714,14.5678627,13.30219054,8.308849176,7.10503334,7.550021211,9.215488201,7.792559653,5.066365141,,
Sudan,SDN,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000188475,0.000140034,8.70025165456997E-06,3.60897062499509E-05,0.006294738,0.027651711,0.059924567,1.793537416,10.65105073,6.778355175,6.72874802,6.641987523,9.873821511,12.13250996,12.32826688,8.544769566,11.49917571,6.089061523,7.632704091,9.685937589,0.687086645,1.234216422,0.582696824,0.167385971,0.119661875,0.165824664,0.455182165,0.418423705,0.244237714,0.436337399,
Senegal,SEN,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30046426663388E-05,0.000235146,0.000308393,0.000727419,0.000734904,0.000350169,0.000316936,0.00067344,0.002631709,0.003627398,0.005187773,0.002565463,0.001185193,0.001258717,0.000783972,5.6747320178209E-07,1.10792115777822E-05,0.000128798,0.000170075,9.08230198213805E-05,0.000166591,7.98399545248387E-05,3.73012134517777E-05,0.000243201,0.000544233,0.001822667,0.002018732,0.007365494,0.005999815,0.003327226,0.0018494,0.002012326,0.001947095,0.002241284,0.00147354,0.001130529,
Singapore,SGP,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183903,0.002763909,0.005512582,0.021660525,0.005596495,0.032729898,0.134513538,0.125969048,0.10069189,0.088918766,0.02993069,0.025277051,0,0,0,0,0,
Solomon Islands,SLB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sierra Leone,SLE,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
El Salvador,SLV,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008590699,0.012688962,0.013924627,0.086356256,0.435909397,0.362604767,0.451319095,0.109198954,0,0.000328473,0.000303279,0.000269894,0.000239669,0,0,9.1874532942447E-05,0.000138908,9.96961722062251E-05,5.55754176596437E-05,0.000134326,
San Marino,SMR,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,
Serbia,SRB,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222208285,0.09087683,0.244299357,1.582092391,0.652906627,0.328651846,0.280333595,0.439932052,0.476694486,0.475696486,0.419532783,0.631997604,0.337166503,0.586738928,0.962886325,1.073790768,0.909555033,0.81394021,0.400202933,0.278848798,0.361069826,0.477559524,0.396504237,0.199411983,0.399867319,
Sub-Saharan Africa (excluding high income),SSA,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,0.325423724,0.350936128,0.375803029,1.428205621,1.796384594,1.905980983,1.970535613,1.673629537,2.620175048,2.077140517,2.058317725,1.954889255,1.820346504,2.060357681,3.156185916,1.478467457,1.672442739,1.576282097,2.438868257,2.867047604,1.75728284,2.245975648,2.099780512,1.830495109,2.0722192,2.1925535,2.138081302,1.210219942,1.648570917,3.499918484,2.859952313,2.777909744,2.179207578,3.505038054,5.360775163,6.008345864,6.492585329,8.901916284,4.163639187,5.772955605,7.370348067,6.049528705,4.8340976,3.636153538,1.562682497,1.403385987,2.299190436,3.174928945,2.710493226,1.430748633,2.39314978,
South Sudan,SSD,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.96863629,0.168763593,4.021488005,14.4372865,5.444948308,,,,,,,
Sub-Saharan Africa,SSF,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,0.325423724,0.350936128,0.375803029,1.428205621,1.796384594,1.905980983,1.970535613,1.673629537,2.620175048,2.075267309,2.056453723,1.95311363,1.8187766,2.058429703,3.15257659,1.476698359,1.67046318,1.574355232,2.435786621,2.863268917,1.755079195,2.24234482,2.096071966,1.827066768,2.068791941,2.188963133,2.134285389,1.207830598,1.645239278,3.49330125,2.853938648,2.772070727,2.175542467,3.498927168,5.352012225,5.998792304,6.484327955,8.895181547,4.160778078,5.76904815,7.365677124,6.045483467,4.830615179,3.633595505,1.561460899,1.40206437,2.296849347,3.172229039,2.708143219,1.429795324,2.391611628,
Small states,SST,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,4.050261337,4.912150094,7.61815948,23.99091103,19.44700565,17.48652045,14.79601807,14.74475723,28.99372535,22.20137368,16.67381613,8.930029378,9.27912902,11.98156382,9.982806463,4.877302367,6.081319683,4.931986218,8.555077072,11.114936,6.231824137,6.649746456,6.443721579,5.747821646,5.519139046,6.830235106,5.715529932,3.506627363,5.039977265,7.741263039,5.624734158,4.713630465,4.826979993,5.548177051,8.880581419,9.132193556,8.890510968,10.64497278,7.385356304,9.479115586,12.01752461,11.47066736,10.27424765,8.645878801,5.058263776,3.915593445,4.622257629,6.079412478,5.497633354,4.121176402,5.643778367,
Sao Tome and Principe,STP,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Suriname,SUR,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0.187585794,0.311309447,0.264038012,0.548795427,0.430855521,0.636503508,0.60705376,2.149898316,4.458320172,2.269719383,3.154032693,2.801349244,2.2322302,2.595645033,2.851763935,2.954953852,1.519937255,3.563548012,6.206229252,6.0809154,4.175341013,3.911761226,4.177450751,5.458431061,6.002664086,6.441589907,7.937281619,3.589302486,4.636692056,8.50221864,7.079723834,6.178782181,5.596882904,2.154789463,2.583956048,3.678377258,5.198088546,3.912230485,2.897544112,7.70631139,
Slovak Republic,SVK,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030868759,0.030974647,0.024279546,0.006106791,0.006544165,0.024355209,0.032273168,0.018248251,0.016437137,0.031031939,0.018338941,0.021196662,0.016675032,0.036502864,0.014062898,0.021762703,0.026993355,0.0170762,0.009881893,0.00658132,0.004168138,0.003296455,0.005137084,0.004083632,0.003628923,0.001254371,0.003194208,
Slovenia,SVN,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006783344,0.003946223,0.002542372,0.002496059,0.000518244,0.004800493,0.013943364,0.005284921,0.004412047,0.032560539,0.019739292,0.019887218,0.027466434,0.069227845,0.022002891,0.045020584,0.051119615,0.022109568,0.011122811,0.006887891,0.005593538,0.00653557,0.008335258,0.010007323,0.006168657,0.004756691,0.007701244,
Sweden,SWE,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,0,0,0,2.81284658869173E-08,6.05103691118194E-08,1.6980288870208E-05,0.000125956,4.1716916937207E-05,3.94978203083458E-05,8.0898311462726E-05,0.002150098,0.000386922,0.000818222,0.001576235,0.00078173,0.00040124,8.70168933107229E-05,0.000114734,5.67585575345236E-05,8.70902467342314E-05,0.00010099,3.16842199504403E-05,1.70971519540587E-05,1.14777339483796E-05,0,0,0,0,0,0,0,0.000683869,0.001504681,0.001404474,0.002174238,0.003558094,0.005403705,0.008259542,0.013929209,0.012481484,0.015136816,0.02207298,0.019992744,0.015500914,0.01344615,0.007506904,0.00595754,0.007657665,0.020158946,0.01918941,0.009830608,0.020313876,
Eswatini,SWZ,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.97332900010678E-06,4.27946470463833E-06,2.75336683662744E-06,1.09162837847904E-06,3.59432302596253E-06,4.00880844337365E-06,2.68899222243226E-06,3.2738255652651E-06,4.38834068856797E-06,3.1534246663604E-06,4.44014821658505E-06,6.93445022609377E-06,7.00043124114803E-06,5.62957194581171E-06,1.45712486971902E-05,8.83785164728908E-06,9.59106113315155E-06,1.33090735397132E-05,2.97372436285156E-05,6.18512460537011E-06,0.090004917,0.190959071,0.208338189,0.213034697,0.16408159,0.066884403,0.063191187,3.53597008919218E-06,3.09328152602146E-06,2.13816066190462E-06,2.00875631310251E-06,3.55028837070916E-06,
Sint Maarten (Dutch part),SXM,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Syrian Arab Republic,SYR,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.709790654,4.6089858,4.960028889,5.193932624,3.688007312,4.234681768,3.972767377,3.641113126,4.117228265,2.384325138,3.179383437,15.13198572,7.796758451,2.664485132,1.22597755,0.817385198,0.644133392,0.600599579,0.687954262,0.749159417,1.368419674,,
Turks and Caicos Islands,TCA,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
Chad,TCD,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391723663,27.48099588,25.64463369,23.25084888,20.59989177,20.44516155,8.508030021,11.72291739,13.6528603,10.72532815,7.879343568,5.589117872,3.486084793,3.717483454,5.222078591,9.267674117,9.130431673,5.732616748,9.575112513,
East Asia & Pacific (IDA & IBRD countries),TEA,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,0.022716942,0.060286803,0.138758578,0.391443209,2.884205497,3.815110834,4.754729536,5.100250106,5.621290652,10.4645467,10.92298795,9.565932453,6.977947294,6.273331778,5.829766779,5.573947503,3.009000786,3.775880489,2.827474676,3.967997414,5.06293979,2.975797768,2.746592955,2.375911932,1.789741873,1.725156689,1.862899594,1.611177677,0.952613169,1.387085678,2.53248282,2.056604333,1.667122439,1.73390587,3.044551367,3.369901056,3.188943125,2.789436856,4.29525348,1.833398087,2.545974364,3.225658225,2.155490614,1.655059835,1.391556979,0.730839367,0.603335594,0.725539998,0.894068916,0.716663122,0.45246851,0.853468175,
Europe & Central Asia (IDA & IBRD countries),TEC,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,0.021129007,0.055519108,0.060774396,0.085872937,0.33651636,0.25901439,0.211337406,0.199940982,0.182446437,0.311221593,0.390196764,0.377745031,0.321973301,0.310035535,0.38463413,0.381435084,0.154557353,0.188563272,2.763766185,3.786632412,4.23107535,1.93732081,1.676117964,1.810778666,1.607509771,1.985298725,2.292565851,1.861844559,0.49960878,1.442348949,3.599592549,3.746668957,3.413742611,3.601694381,3.929045797,4.494916481,4.934887118,4.133531102,5.287224959,3.72015411,3.64402429,4.95506844,4.577557848,4.156792688,3.882789887,2.339309565,1.825372267,2.489876199,3.970366642,3.35469812,1.644946949,4.274141439,
Togo,TGO,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Thailand,THA,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,0.000403157,0.000422592,0.000786876,0.004778793,0.009416202,0.010324802,0.010563685,0.008274782,0.016746697,0.022605189,0.027131974,0.036105127,0.125567845,0.252986426,0.43231025,0.259085248,0.29021757,0.236880195,0.364479535,0.465123634,0.322877397,0.35493205,0.358212594,0.356045565,0.336666563,0.444124061,0.64547181,0.523152267,0.682266135,1.323471957,1.144806002,0.985986344,1.271027347,1.542086418,2.08165459,2.065134656,1.8421203,2.504484152,1.543296748,1.936769758,2.262175838,2.22251745,2.058676098,2.116686889,1.388970876,1.031732538,1.058474646,1.375192499,1.142612324,0.68835523,1.381398913,
Tajikistan,TJK,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.423246389,1.561073021,0.315167484,0.316927684,0.258521786,0.252899788,0.292468814,0.201582353,0.024667296,0.049713393,0.118355222,0.09045789,0.038703045,0.052064714,0.031977901,0.034223036,0.035835364,0.023894876,0.028214197,0.01771245,0.018169262,0.016770119,0.022523704,0.018165663,0.021925714,0.010947803,0.035022757,0.072838986,0.140631467,0.137954397,0.093694128,0.240372139,
Turkmenistan,TKM,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.28874649,23.30135439,29.49511539,37.00306125,20.72240091,4.518474605,14.15719425,41.38404436,45.48573714,33.7084053,32.43896085,30.85508502,34.09513354,35.96960154,25.10805492,29.49987064,10.74764718,10.53744558,15.62916285,13.86460205,12.63157889,9.913686938,5.897754591,4.00058687,5.977653959,9.251620243,6.201860811,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,0.832091068,1.007572077,0.958464559,1.489432988,5.730115654,4.041696774,3.946218443,3.059511955,2.904307007,6.778358656,6.558542826,4.874077019,3.562088266,4.504456657,5.115969715,4.292133862,2.05375935,3.171624403,2.147173453,2.05403114,2.602875248,1.410385691,1.37544598,1.173516378,1.026586529,1.152961969,1.461378241,1.171098705,0.64429948,1.301741224,2.167887914,1.710253216,2.0268879,2.321287601,2.763172964,3.560037799,3.642242826,3.085657047,3.407605853,1.826877645,1.990023272,2.866768787,2.718804469,2.437648226,2.198997157,1.067625622,0.808235538,1.044501953,1.695930846,1.452189521,0.826256039,1.859696756,
Timor-Leste,TLS,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,38.46763992,28.15585728,27.14120226,37.55418648,28.42905787,27.27161284,57.19899173,
Middle East & North Africa (IDA & IBRD countries),TMN,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,4.373283488,4.759114053,5.840720048,7.61192939,21.95760825,16.49788355,16.47657619,15.34981519,15.57450446,17.36896497,18.34024786,11.56199305,8.87357495,7.843185501,7.628886918,7.329472674,2.820646767,5.222950237,4.45813039,6.846059193,6.113772205,7.246902823,6.365588162,7.424324767,7.823510736,6.444914889,6.59388721,5.680052479,3.795439827,5.368632625,7.93397707,6.308882954,6.267083822,6.847996013,7.987352828,10.07294342,10.19755982,9.087631068,10.12143862,5.981720937,6.722782243,8.033458418,7.150874292,6.559088784,6.213272584,3.752320452,3.423235491,4.804726517,7.087701695,5.831570666,3.404546612,5.779390452,
Tonga,TON,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
South Asia (IDA & IBRD),TSA,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,0.086777814,0.134706623,0.123957827,0.13034268,0.508665039,0.672628829,0.80574376,0.863372325,0.799886912,1.6980685,0.59544494,0.992831477,0.942986411,1.149985719,1.134837722,1.419243569,0.681838742,0.767209478,0.615052502,1.000950202,1.216863919,0.844781083,0.694782264,0.600832128,0.600777709,0.71857727,0.755887247,0.674841268,0.437178382,0.616494616,0.965157315,0.823364913,0.890185067,0.857642827,1.119429847,1.238071799,1.250591369,1.066239723,1.52557937,0.785708895,0.96993347,1.376070629,1.280490226,1.099427112,0.896150791,0.476963838,0.3734343,0.461635167,0.586157076,0.447793229,0.312446202,0.522795718,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,0.325423724,0.350936128,0.375803029,1.428205621,1.796384594,1.905980983,1.970535613,1.673629537,2.620175048,2.075267309,2.056453723,1.95311363,1.8187766,2.058429703,3.15257659,1.476698359,1.67046318,1.574355232,2.435786621,2.863268917,1.755079195,2.24234482,2.096071966,1.827066768,2.068791941,2.188963133,2.134285389,1.207830598,1.645239278,3.49330125,2.853938648,2.772070727,2.175542467,3.498927168,5.352012225,5.998792304,6.484327955,8.895181547,4.160778078,5.76904815,7.365677124,6.045483467,4.830615179,3.633595505,1.561460899,1.40206437,2.296849347,3.172229039,2.708143219,1.429795324,2.391611628,
